연예인,도서명,저자,출판사,출처,"도서 정보 ""함수 : =GET_ALADIN_API_URL(B29 & "" "" & C29 & "" "" & D29)"")""","도서 이미지(==GET_ALADIN_COVER(B134 & "" "" & C134 & "" "" & D134))","연예인 이미지 ""=GET_COMMONS_IMAGE(A2) 함수 사용""",코멘트
진영(갓세븐),무의미의 축제,밀란 쿤데라,민음사,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341301410,https://image.aladin.co.kr/product/34130/14/cover500/8937456745_1.jpg,,
진영(갓세븐),미 비포 유,조조 모예스,다산책방,https://blog.naver.com/minjeong1018/220802393160,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338505472,https://image.aladin.co.kr/product/33850/54/cover500/k082930104_2.jpg,,
진영(갓세븐),소년이 온다,한강,창비,https://m.blog.naver.com/minumworld/221299613721,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=40869703,https://image.aladin.co.kr/product/4086/97/cover500/8936434128_2.jpg,,
진영(갓세븐),약간의 거리를 둔다,소노 아야코,책읽는고양이,https://www.youtube.com/watch?v=jRpMK6cptl8,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=94146727&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/9414/67/cover500/k912535328_2.jpg,,
진영(갓세븐),어린 왕자,생텍쥐페리,열린책들,https://m.blog.naver.com/minumworld/221299613721,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=68534943,https://image.aladin.co.kr/product/6853/49/cover500/8932917248_2.jpg,,
진영(갓세븐),왜 나는 너를 사랑하는가,알랭드 모통,청미래,https://www.elle.co.kr/article/18396,https://image.aladin.co.kr/product/30466/25/cover200/8986836831_1.jpg,https://image.aladin.co.kr/product/30466/25/SpineShelf/8986836831_d.jpg,,
진영(갓세븐),인간 실격,다자이 오사무,민음사,https://m.blog.naver.com/minumworld/221299613721,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=491611,https://image.aladin.co.kr/product/49/16/cover500/893746103x_3.jpg,,
진영(갓세븐),종이여자,기욤 뮈소,밝은세상,https://m.blog.naver.com/minumworld/221299613721,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=317302949&start=pcsearch_auto,https://image.aladin.co.kr/product/31730/29/cover500/898437461x_1.jpg,,
진영(갓세븐),참을 수 없는 존재의 가벼움,밀란 쿤데라,민음사,https://blog.naver.com/minjeong1018/220802393160,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347978053,https://image.aladin.co.kr/product/34797/80/cover500/8937437562_1.jpg,,
진영(갓세븐),천 년을 같이 있어도 한 번의 이별은 있다,랠프 왈도 에머슨,나래북,https://blog.naver.com/minjeong1018/220802393160,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=26697976&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/2669/79/cover500/8994134239_1.jpg,,
진영(갓세븐),호밀밭의 파수꾼,J.D. 샐린저,민음사,https://blog.naver.com/minjeong1018/220802393160,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308822243,https://image.aladin.co.kr/product/30882/22/cover500/8937460475_2.jpg,,
진진(아스트로),미 비포 유,조조 모예스,다산책방,https://www.sedaily.com/NewsView/1VGS0VLBJA,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338505472&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/11832/9/cover500/8937473178_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/170602_Astro_07.jpg/500px-170602_Astro_07.jpg,
찬미(AOA),90년생이 온다,,,https://www.sedaily.com/article/12188940,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/171017_AOA_%EC%B0%AC%EB%AF%B8_%ED%8C%A8%EC%85%98%EC%9C%84%ED%81%AC_%EC%8A%88%ED%8D%BC%EC%BD%A4%EB%A7%88%EB%B9%84_01.jpg/960px-171017_AOA_%EC%B0%AC%EB%AF%B8_%ED%8C%A8%EC%85%98%EC%9C%84%ED%81%AC_%EC%8A%88%ED%8D%BC%EC%BD%A4%EB%A7%88%EB%B9%84_01.jpg?_=20180106090704,
찬미(AOA),죽고 싶지만 떡볶이는 먹고 싶어,,,https://www.sedaily.com/article/12188940,,,,
찰스엔터,도둑맞은 집중력,요한 하리,어크로스,https://www.phaze.co.kr/html/view.php?no=537,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=315599742,https://image.aladin.co.kr/product/31559/97/cover200/s102936816_3.jpg,https://i.namu.wiki/i/KL2Ju-p6o-zvhNznM53hhE5nFLVTjy1Z4UtD8WyYOwjTWgmyGaUrGs_bNaHveY1wpi-8d_jWbCx29ed70Csk_g.webp,
찰스엔터,모순,양귀자,쓰다,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=25843736&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/2584/37/cover500/8998441012_3.jpg,,
창모,,,,,,,,
채종협,,,,,,,,
천러,,,,,,,,
천우희,,,,,,,,
청하,언어의 온도,이기주,말글터,https://www.youtube.com/watch?v=G9t_EQ7NLdQ&list=PLZJx_1A_nIR7QS1DBzgnhWvLUtOkzqeD8&index=11&pp=iAQB,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=252601115&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/25260/11/cover500/k322633102_1.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/Chung_Ha_in_March_2025.png,
최강창민,90년생이 온다,임홍택,도서출판11%,https://www.instagram.com/p/B0zf5yzgzKN/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=337306986,https://image.aladin.co.kr/product/33730/69/cover500/k082939640_1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/190927_%EC%B5%9C%EA%B0%95%EC%B0%BD%EB%AF%BC.jpg,
최강창민,넛지,리처드 탈러,리더스북,https://www.instagram.com/p/Bj8BfsTlXmC/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296614068,https://image.aladin.co.kr/product/29661/40/cover500/8901260670_3.jpg,,
최강창민,"다시 태어난다면, 한국에서 살겠습니까",이재열,21세기북스,https://www.instagram.com/p/B2snnnYga17/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=191829725,https://image.aladin.co.kr/product/19182/97/cover500/8950981165_1.jpg,,
최강창민,데일 카네기 인간 관계론,데일 카네기,현대지성,https://view.asiae.co.kr/article/2018062009021020052?idxno=2018062009021020052,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=209457983,https://image.aladin.co.kr/product/20945/79/cover500/s652933016_2.jpg,,
최강창민,도시는 무엇으로 사는가,유현준,을유문화사,https://dingziiiiii.tistory.com/78,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388302505,https://image.aladin.co.kr/product/38830/25/cover500/8932476047_1.jpg,,
최강창민,말의 품격,이기주,황소자리,https://www.elle.co.kr/article/42162?utm_source=twitter&utm_medium=other&utm_campaign=twitter,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340479968,https://image.aladin.co.kr/product/34047/99/cover500/8997092774_3.jpg,,
최강창민,멋진 신세계,올더스 헉슬리,소담출판사,https://www.instagram.com/p/Bphjg43gB8T/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=60836103,https://image.aladin.co.kr/product/6083/61/cover500/8973814729_2.jpg,,
최강창민,살며 사랑하며 배우며,레오 버스카글리아,홍익출판사,https://www.instagram.com/p/Blpw7pVFoYH/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316429984,https://image.aladin.co.kr/product/31642/99/cover500/k512833373_1.jpg,,
최강창민,여행의 이유,김영하,복복서가,https://www.elle.co.kr/article/42162?utm_source=twitter&utm_medium=other&utm_campaign=twitter,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=337633173,https://image.aladin.co.kr/product/33763/31/cover500/s332036339_1.jpg,,
최강창민,열두 발자국,정재승,어크로스,https://www.instagram.com/p/Bn1R0_ql-gl/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308906700,https://image.aladin.co.kr/product/30890/67/cover500/k582831387_2.jpg,,
최강창민,음식이 상식이다,윤덕노,더난,https://dingziiiiii.tistory.com/78,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=68977433,https://image.aladin.co.kr/product/6897/74/cover500/8984058300_1.jpg,,
최강창민,지적 자본론,마스다 무네아시,민음사,https://www.instagram.com/p/BnQ8MMjFWsw/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=69329088,https://image.aladin.co.kr/product/6932/90/cover500/8937432234_1.jpg,,
최강창민,철학이 필요한 시간,강신주,사계절,https://dingziiiiii.tistory.com/78,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=8728380&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/872/83/cover500/8958285346_2.jpg,,
최강창민,퇴근길 인문학수업,백상경제연구원,한빛비즈,https://www.instagram.com/p/Bx0tEumg7sN/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=209462837,https://image.aladin.co.kr/product/20946/28/cover500/k252636271_1.jpg,,
최강창민,팩트풀니스,한스 로슬링,김영사,https://www.instagram.com/p/B4d_aerAr7d/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345384332&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34538/43/cover500/8934933879_1.jpg,,
최강창민,혐오표현 자유는 어떻게 해악이 되는가,제러미 월드론,이후,https://dingziiiiii.tistory.com/78,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=106799881&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/10679/98/cover500/8961570900_1.jpg,,
최우식,,,,,,,,
최정훈(잔나비),끝과 시작,비스와바 쉼보르스카,문학과지성사,https://www.youtube.com/watch?v=6UCcc4LDl84,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=937097&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/93/70/cover500/8932017956_1.jpg,,
최정훈(잔나비),설국,가와바타 야스나리,민음사,https://www.tiktok.com/@sbsnow_official/video/7208059061877738753,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328730&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/32/87/cover500/s092934786_1.jpg,http://i.maniadb.com/images/artist/424/424807.jpg,
최정훈(잔나비),이 시대의 사랑,최승자,문학과지성사,https://www.youtube.com/watch?v=6UCcc4LDl84,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=116012&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/11/60/cover500/8932001251_1.jpg,,
최정훈(잔나비),절대 돌아 올 수 없는 것들,에밀리 디킨슨,파시클,https://www.youtube.com/watch?v=6UCcc4LDl84,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=259650971&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/25965/9/cover500/k102737124_1.jpg,,
최정훈(잔나비),창조적 행위,릭 루빈,코쿤북스,https://www.elle.co.kr/ellevoice/community/detail/3833,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=318623961&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/31862/39/cover500/k562833421_2.jpg,,
최희서,빨간 머리 앤,루시 모드 몽고메리,글담,https://blog.naver.com/minumworld/221432535821,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=2620949&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/262/9/cover500/8992632207_1.jpg,,
최희서,십이야,윌리엄 셰익스피어,민음사,https://blog.naver.com/minumworld/221432535821,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316805585&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/31680/55/cover500/8937427788_1.jpg,,
최희서,제인에어,샬롯 브론테,민음사,https://blog.naver.com/minumworld/221432535821,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=524028&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/52/40/cover500/8937461099_3.jpg,,
최희서,체공녀 강주룡,박서련,한겨레출판,https://m.ch.yes24.com/article/details/40466,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=353063153&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/35306/31/cover500/k582035074_1.jpg,https://i.namu.wiki/i/DvCsCBi8DTRpah3mZHNdvjRJPWu6Gtw9DFNSrHGP9cRu148-1acVz1bWTMcEIl9AADgXhWf_mdxPsVPvzujJMQ.webp,
최희서,타이터스 앤드러니커스,윌리엄 셰익스피어,동인,https://blog.naver.com/minumworld/221432535821,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=47966221&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/4796/62/cover500/8955066341_1.jpg,,
최희서,토지,박경리,다산북스,https://blog.naver.com/minumworld/221432535821,검색 결과 없음,이미지 없음,,
치즈,,,,,,,,
침착맨,,,,,,,,
카더가든,,,,,,,,
카리나(에스파),낯선 행성,네이선 파일,시공사,https://brunch.co.kr/@parkaezey/82,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=545121&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/24342/1/cover500/k262630705_1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Karina_at_Love_Your_W_event_2025.jpg,
카리나(에스파),내게 무해한 사람,최은영,문학동네,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=545121&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/15133/51/cover500/8954651828_2.jpg,,
카리나(에스파),달과 6펜스,서머싯 몸,민음사,https://brunch.co.kr/@parkaezey/82,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=545121&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/23/77/cover500/s692639624_2.jpg,,
카리나(에스파),말뚝들,김홍,한겨레출판,https://www.youtube.com/watch?v=R2P0sW9CGX8,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=370152807&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/37015/28/cover500/k262030327_1.jpg,,
카리나(에스파),모순,양귀자,쓰다,https://www.youtube.com/watch?v=R2P0sW9CGX8,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=25843736&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/2584/37/cover500/8998441012_3.jpg,,
카리나(에스파),밝은 밤,최은영,문학동네,https://www.esquirekorea.co.kr/article/1895614,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=545121&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/27541/91/cover500/k312835925_1.jpg,,
카리나(에스파),보건교사 안은영,정세랑,민음사,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=251281173,https://image.aladin.co.kr/product/25128/11/cover500/8937479958_2.jpg,,
카리나(에스파),사서함 110호의 우편물,이도우,수박설탕,https://www.esquirekorea.co.kr/article/1895614,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=545121&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/29829/2/cover500/k702838510_1.jpg,,
카리나(에스파),사서함 110호의 우편물,이도우,수박설탕,https://www.youtube.com/watch?v=R2P0sW9CGX8,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=298290264&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/29829/2/cover500/k702838510_1.jpg,,
카리나(에스파),쇼코의 미소,최은영,문학동네,https://www.esquirekorea.co.kr/article/1895614,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=545121&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/8679/95/cover500/8954641636_1.jpg,,
카리나(에스파),시선으로부터,정세랑,문학동네,https://www.youtube.com/watch?v=R2P0sW9CGX8,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=241313700&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/24131/37/cover500/s962738283_1.jpg,,
카리나(에스파),입속 지느러미,조예은,한겨레출판,https://www.youtube.com/watch?v=R2P0sW9CGX8,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340025499&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34002/54/cover500/k462930652_1.jpg,,
카리나(에스파),절창,구병모,문학동네,https://www.youtube.com/watch?v=R2P0sW9CGX8,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=371723601&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/37172/36/cover500/k662031678_3.jpg,,
카리나(에스파),"칵테일, 러브, 좀비",조예은,안전가옥,https://www.youtube.com/watch?v=R2P0sW9CGX8,검색 결과 없음,https://image.aladin.co.kr/product/29543/72/cover500/k502837053_1.jpg,,
카이(엑소),여행자의 독서,이희인,북노마드,https://www.readersnews.com/news/articleView.html?idxno=79882,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279038630&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/27903/86/cover500/k062734508_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/EXO_Kai_%EC%B9%B4%EC%9D%B4.jpg/500px-EXO_Kai_%EC%B9%B4%EC%9D%B4.jpg,
카이(엑소),타나토노트,베르나르 베르베르,열린책들,https://www.readersnews.com/news/articleView.html?idxno=79882,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=248422&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/24/84/cover500/8932903204_3.jpg,,
카즈하(르세라핌),,,,,,,,
크러쉬,,,,,,,,
키노(펜타곤),행운아,존 버거,,https://www.sedaily.com/article/12141887,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=525238&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/52/52/cover500/8974092085_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/171203_%EA%B0%95%EB%82%A8%EA%B4%80%EA%B4%91%EC%A0%95%EB%B3%B4%EC%84%BC%ED%84%B0_02.png/500px-171203_%EA%B0%95%EB%82%A8%EA%B4%80%EA%B4%91%EC%A0%95%EB%B3%B4%EC%84%BC%ED%84%B0_02.png,
키노(펜타곤),러버 보이,팀 보울러,,https://www.sedaily.com/article/12141887,검색 결과 없음,이미지 없음,,
키노(펜타곤),정의란 무엇인가,마이클 샌델,,https://www.sedaily.com/article/12141887,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=48988418&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/4898/84/cover500/s812035947_1.jpg,,
키노(펜타곤),어린왕자,앙투안 드 생텍쥐페리,문예출판사,https://www.sedaily.com/article/12141887,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=251847567,https://image.aladin.co.kr/product/25184/75/cover200/8931021291_1.jpg,,
키노(펜타곤),미 비포 유,조조 모예스,다산책방,https://www.sedaily.com/article/12141887,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338505472&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/11832/9/cover500/8937473178_1.jpg,,
키드밀리,,,,,,,,
태연,,,,,,,,
태용,,,,,,,,
김태하,서울시,하상욱,,https://www.sedaily.com/article/12103241,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=23002856&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/2300/28/cover500/8927804090_1.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/180720_%EB%AA%A8%EB%AA%A8%EB%9E%9C%EB%93%9C_%ED%83%9C%ED%95%98_%281%29.jpg?_=20190404012114,
김태하,시 읽는 밤,하상욱,,https://www.sedaily.com/article/12103241,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=240887114&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/24088/71/cover500/s902830746_1.jpg,,
김태하,나미야 잡화점의 기적,히가시노 게이고,현대문학,https://www.sedaily.com/article/12103241,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307689982&start=pcsearch_auto,https://image.aladin.co.kr/product/30768/99/cover500/k252830652_2.jpg,,
테오(P1하모니),급류,정대건,민음사,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307692409&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30769/24/cover500/8937473402_1.jpg,https://i.namu.wiki/i/hBrFs9RHNhZX1z0B5Dn30ipx2qfRp5QPdaftT5kZVdfIdj0CBenDfR64qYVw3M-XHoXO8s4PxE09IfXrdAkVcg.webp,
페이커,1Q84,무라카미 하루키,문학동네,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=4342463&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/434/24/cover500/8954608647_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Faker_2020_interview.jpg/500px-Faker_2020_interview.jpg,
페이커,내가 틀릴 수도 있습니다,나티코 린데블라드,다산초당,https://www.chosun.com/politics/politics_general/2025/12/20/D6PIVQAP6ZAUVLIWADLS3MV4XE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=292691257,https://image.aladin.co.kr/product/29269/12/cover500/k822837807_3.jpg,,
페이커,내면소통,김주환,인플루엔셜,https://www.chosun.com/topclass/topclass_issue/2025/11/08/B7G3BLQY4ZEGFHI5YV7UVF2NYQ/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=311899364,https://image.aladin.co.kr/product/31189/93/cover500/s512831358_3.jpg,,
페이커,월든,헨리 데이비드 소로,은행나무,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=12840843,https://image.aladin.co.kr/product/1284/8/cover500/8956605416_3.jpg,,
페이커,이기적 유전자,리처드 도킨스,을유문화사,https://www.chosun.com/topclass/topclass_issue/2025/11/08/B7G3BLQY4ZEGFHI5YV7UVF2NYQ/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=48988418,https://image.aladin.co.kr/product/17048/25/cover500/8932473900_1.jpg,,
페이커,정의란 무엇인가,마이클 샌델,와이즈베리,https://www.chosun.com/topclass/topclass_issue/2025/11/08/B7G3BLQY4ZEGFHI5YV7UVF2NYQ/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=48988418,https://image.aladin.co.kr/product/4898/84/cover500/s812035947_1.jpg,,
페이커,침묵의 봄,레이첼 카슨,에코리브르,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338537229,https://image.aladin.co.kr/product/33853/72/cover500/8962632721_1.jpg,,
폴킴,어린왕자,앙투안 드 생텍쥐페리,문예출판사,https://www.imbc.com/broad/radio/fm/booklisten/podcast/index.html,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=251847567,https://image.aladin.co.kr/product/25184/75/cover200/8931021291_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Paul_Kim_%28Marie_Claire_Korea_220614%29.jpg/960px-Paul_Kim_%28Marie_Claire_Korea_220614%29.jpg,
